family,id,candidate,candidate_release,arm,comparator,role,weighting,clause,threshold,estimate,bootstrap_se,lower,upper,passed_upper_bound,point_screen_passed,demonstrated_adverse,exact_zero_same_route,audit_uninformative_anchors,anchor_estimate_0,anchor_estimate_1,anchor_estimate_2
secondary,secondary|P_nominee|DET_SEL4|utility:A/same_residence|U,P_nominee,NM4_P,P,DET_SEL4,utility:A/same_residence,U,task,0.001,0.007977619282001682,0.0014974296070788943,0.0026927468264327445,0.01326249173757062,False,False,True,False,,0.010465103364173544,0.004609654270272939,0.008858100211558561
secondary,secondary|P_nominee|DET_SEL4|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,DET_SEL4,utility:A/same_residence,PWGTP,task,0.001,0.007160571114575108,0.001793374371710578,0.0008312219586804406,0.013489920270469776,False,False,False,False,,0.011847865680008628,0.0026332687443577953,0.007000578919358903
secondary,secondary|P_nominee|DET_SEL4|attack:A/SEX|U,P_nominee,NM4_P,P,DET_SEL4,attack:A/SEX,U,guard,0.001,-0.0006107202799868344,0.0007130922858793565,-0.0031274340955190975,0.0019059935355454287,False,True,False,False,,0.0,-0.001383701309659168,-0.00044845953030133514
secondary,secondary|P_nominee|DET_SEL4|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,DET_SEL4,attack:A/SEX,PWGTP,guard,0.001,0.00016027362644682565,0.0008521287039997828,-0.0028471408757634546,0.003167688128657106,False,True,False,False,,0.0,0.0004318504671741961,4.897041216628088e-05
secondary,secondary|P_nominee|DET_SEL4|attack:A/RAC1P|U,P_nominee,NM4_P,P,DET_SEL4,attack:A/RAC1P,U,guard,0.001,0.00046154335704767275,0.0009186067230085135,-0.002780491757643605,0.0037035784717389503,False,True,False,False,,0.0,0.0013846300711430183,0.0
secondary,secondary|P_nominee|DET_SEL4|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,DET_SEL4,attack:A/RAC1P,PWGTP,guard,0.001,0.0005175838509450503,0.0011798694919942095,-0.0036465249324855883,0.004681692634375689,False,True,False,False,,0.0,0.001552751552835151,0.0
secondary,secondary|P_nominee|DET_SEL4|attack:AB/SEX|U,P_nominee,NM4_P,P,DET_SEL4,attack:AB/SEX,U,target,-0.002,-0.0003296440366238673,0.0006535423749405018,-0.0026361885843891714,0.001976900511141437,False,False,False,False,,0.0,-0.000988932109871602,0.0
secondary,secondary|P_nominee|DET_SEL4|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,DET_SEL4,attack:AB/SEX,PWGTP,target,-0.002,0.0002675696580520548,0.0007754502062848795,-0.002469223722075291,0.0030043630381794005,False,False,False,False,,0.0,0.0008027089741561644,0.0
secondary,secondary|P_nominee|DET_SEL4|attack:AB/RAC1P|U,P_nominee,NM4_P,P,DET_SEL4,attack:AB/RAC1P,U,guard,0.001,0.0028230957438763102,0.0014290800152084026,-0.0022205507644306476,0.007866742252183269,False,False,False,False,,0.006125896848758768,0.0023433903828701634,0.0
secondary,secondary|P_nominee|DET_SEL4|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,DET_SEL4,attack:AB/RAC1P,PWGTP,guard,0.001,0.0027817444289249585,0.001721490317373734,-0.003293904615149099,0.008857393472999017,False,False,False,False,,0.006021809446735988,0.0023234238400388872,0.0
secondary,secondary|P_nominee|NM1_P|utility:A/same_residence|U,P_nominee,NM4_P,P,NM1_P,utility:A/same_residence,U,task,0.001,0.005280550268289236,0.0011795932130310338,0.0011174165551227607,0.00944368398145571,False,False,True,False,,0.00417535355817514,0.004609654270272939,0.007056642976419627
secondary,secondary|P_nominee|NM1_P|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,NM1_P,utility:A/same_residence,PWGTP,task,0.001,0.004356766367415052,0.001306310318041082,-0.00025358952885185145,0.008967122263681956,False,False,False,False,,0.004760156439138247,0.0026332687443577953,0.005676873918749113
secondary,secondary|P_nominee|NM1_P|attack:A/SEX|U,P_nominee,NM4_P,P,NM1_P,attack:A/SEX,U,guard,0.001,-0.0005042710332860632,0.0010732492331662683,-0.004292085354244697,0.0032835432876725705,False,True,False,False,,0.00037804998299432606,-0.001383701309659168,-0.0005071617731933475
secondary,secondary|P_nominee|NM1_P|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,NM1_P,attack:A/SEX,PWGTP,guard,0.001,0.0005563382599737859,0.0012369580508595625,-0.0038092529509775566,0.004921929470925128,False,True,False,False,,0.0013614473473448668,0.0004318504671741961,-0.00012428303459770563
secondary,secondary|P_nominee|NM1_P|attack:A/RAC1P|U,P_nominee,NM4_P,P,NM1_P,attack:A/RAC1P,U,guard,0.001,0.00046154335704767275,0.0009186067230085135,-0.002780491757643605,0.0037035784717389503,False,True,False,False,,0.0,0.0013846300711430183,0.0
secondary,secondary|P_nominee|NM1_P|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,NM1_P,attack:A/RAC1P,PWGTP,guard,0.001,0.0005175838509450503,0.0011798694919942095,-0.0036465249324855883,0.004681692634375689,False,True,False,False,,0.0,0.001552751552835151,0.0
secondary,secondary|P_nominee|NM1_P|attack:AB/SEX|U,P_nominee,NM4_P,P,NM1_P,attack:AB/SEX,U,target,-0.002,-0.0037710308786720295,0.0012479113261906671,-0.00817527944140937,0.0006332176840653111,False,True,False,False,,-0.00640043385866168,-0.000988932109871602,-0.0039237266674828075
secondary,secondary|P_nominee|NM1_P|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,NM1_P,attack:AB/SEX,PWGTP,target,-0.002,-0.0031055936042160247,0.0014005277981090837,-0.008048470884386795,0.0018372836759547456,False,True,False,False,,-0.003981371548638175,0.0008027089741561644,-0.006138118238166063
secondary,secondary|P_nominee|NM1_P|attack:AB/RAC1P|U,P_nominee,NM4_P,P,NM1_P,attack:AB/RAC1P,U,guard,0.001,0.0013705407424412415,0.0013114841702112554,-0.0032580752100540645,0.005999156694936547,False,False,False,False,,0.0017682318444535616,0.0023433903828701634,0.0
secondary,secondary|P_nominee|NM1_P|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,NM1_P,attack:AB/RAC1P,PWGTP,guard,0.001,0.002047507419894948,0.0016601159769305224,-0.003811533404498069,0.007906548244287964,False,False,False,False,,0.0038190984196459564,0.0023234238400388872,0.0
secondary,secondary|P_nominee|Q_HIST|utility:A/same_residence|U,P_nominee,NM4_P,P,Q_HIST,utility:A/same_residence,U,task,0.001,0.008781292328318618,0.0017159771514787497,0.0027251008790748262,0.01483748377756241,False,False,True,False,,0.014039549322950682,0.006962204533109066,0.005342123128896106
secondary,secondary|P_nominee|Q_HIST|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,Q_HIST,utility:A/same_residence,PWGTP,task,0.001,0.007877878941112217,0.0018847626604416986,0.0012259934552335027,0.014529764426990933,False,False,True,False,,0.013726068971194669,0.004413138650815243,0.005494429201326739
secondary,secondary|P_nominee|Q_HIST|attack:A/SEX|U,P_nominee,NM4_P,P,Q_HIST,attack:A/SEX,U,guard,0.001,-0.0035705494455549095,0.0016500152614302261,-0.009393941854238298,0.002252842963128479,False,True,False,False,,-0.005503849962619118,0.00072371226371335,-0.005931510637758961
secondary,secondary|P_nominee|Q_HIST|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,Q_HIST,attack:A/SEX,PWGTP,guard,0.001,-0.0020803263174427444,0.002014410386618222,-0.009189777016242587,0.005029124381357097,False,True,False,False,,-0.0045026667450161146,0.002474521826641493,-0.004212834033953611
secondary,secondary|P_nominee|Q_HIST|attack:A/RAC1P|U,P_nominee,NM4_P,P,Q_HIST,attack:A/RAC1P,U,guard,0.001,-0.0007353550869900245,0.0006949913998144368,-0.0031881855161289227,0.0017174753421488735,False,True,False,False,,0.0,-0.0022060652609700734,0.0
secondary,secondary|P_nominee|Q_HIST|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,Q_HIST,attack:A/RAC1P,PWGTP,guard,0.001,-0.0003883605912244025,0.000830303707150173,-0.0033187482174145237,0.0025420270349657183,False,True,False,False,,0.0,-0.0011650817736732076,0.0
secondary,secondary|P_nominee|Q_HIST|attack:AB/SEX|U,P_nominee,NM4_P,P,Q_HIST,attack:AB/SEX,U,target,-0.002,-0.0044674245566740855,0.0015637099233577637,-0.00998621987325277,0.0010513707599045978,False,True,False,False,,-0.011423025251885049,-0.001979248418137207,0.0
secondary,secondary|P_nominee|Q_HIST|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,Q_HIST,attack:AB/SEX,PWGTP,target,-0.002,-0.0028621093634775135,0.0017007295138680794,-0.008864487384937997,0.00314026865798297,False,True,False,False,,-0.00947606758129553,0.0008897394908629889,0.0
secondary,secondary|P_nominee|Q_HIST|attack:AB/RAC1P|U,P_nominee,NM4_P,P,Q_HIST,attack:AB/RAC1P,U,guard,0.001,-0.0007302814404986421,0.000635936866944568,-0.0029746909377519476,0.0015141280567546635,False,True,False,False,,0.0,-0.002190844321495926,0.0
secondary,secondary|P_nominee|Q_HIST|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,Q_HIST,attack:AB/RAC1P,PWGTP,guard,0.001,-0.0003848209191683656,0.0007463020937968571,-0.0030187419798948178,0.0022491001415580864,False,True,False,False,,0.0,-0.0011544627575050968,0.0
secondary,secondary|P_nominee|J|utility:A/same_residence|U,P_nominee,NM4_P,P,J,utility:A/same_residence,U,task,0.001,-0.009092822380630002,0.0030362274927701696,-0.01980856819567638,0.0016229234344163762,False,True,False,False,,-0.007062944047648625,-0.014899958175435272,-0.005315564918806105
secondary,secondary|P_nominee|J|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,J,utility:A/same_residence,PWGTP,task,0.001,-0.008805186635016402,0.0031351247085767186,-0.019869970007005484,0.00225959673697268,False,True,False,False,,-0.008367454645686901,-0.015976831297957905,-0.002071273961404397
secondary,secondary|P_nominee|J|attack:A/SEX|U,P_nominee,NM4_P,P,J,attack:A/SEX,U,guard,0.001,0.003788052250046669,0.0030920035932754933,-0.007124543938363604,0.014700648438456943,False,False,False,False,,0.010797694960353084,0.002234256268106849,-0.0016677944783199262
secondary,secondary|P_nominee|J|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,J,attack:A/SEX,PWGTP,guard,0.001,0.007290597689945842,0.0036333441164316583,-0.005532549489567257,0.02011374486945894,False,False,False,False,,0.01556804856829282,0.005854275859902662,0.0004494686416420416
secondary,secondary|P_nominee|J|attack:A/RAC1P|U,P_nominee,NM4_P,P,J,attack:A/RAC1P,U,guard,0.001,-0.002181542554864508,0.0027307774845440583,-0.011819264850543923,0.007456179740814906,False,True,False,False,,0.0023548242734815717,-0.008445423523850618,-0.00045402841422447843
secondary,secondary|P_nominee|J|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,J,attack:A/RAC1P,PWGTP,guard,0.001,-0.0007618449550785,0.0031857886181034705,-0.012005436264805425,0.010481746354648425,False,True,False,False,,0.0024387461446998947,-0.006784283906970848,0.002060002897035453
secondary,secondary|P_nominee|J|attack:AB/SEX|U,P_nominee,NM4_P,P,J,attack:AB/SEX,U,target,-0.002,0.0003530238214879745,0.002249687773332741,-0.007586790438034686,0.008292838081010634,False,False,False,False,,0.001181646899022004,0.0,-0.00012257543455808045
secondary,secondary|P_nominee|J|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,J,attack:AB/SEX,PWGTP,target,-0.002,0.0034401534327470965,0.0026991886320213666,-0.006086082449273203,0.012966389314767396,False,False,False,False,,0.00804912496042306,0.0,0.0022713353378182284
secondary,secondary|P_nominee|J|attack:AB/RAC1P|U,P_nominee,NM4_P,P,J,attack:AB/RAC1P,U,guard,0.001,0.00020075111956056454,0.0022037013929474413,-0.0075767635875285885,0.007978265826649717,False,True,False,False,,0.0033762084868486086,-0.00247477733235005,-0.0002991777958168651
secondary,secondary|P_nominee|J|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,J,attack:AB/RAC1P,PWGTP,guard,0.001,0.00037297362668943333,0.002544897801631205,-0.008608724231091798,0.009354671484470665,False,True,False,False,,0.0009571192427319491,-0.0018709887016349733,0.002032790338971324
secondary,secondary|P_nominee|H|utility:A/same_residence|U,P_nominee,NM4_P,P,H,utility:A/same_residence,U,task,0.001,-0.029785251186137108,0.004388570190730597,-0.04527381479585949,-0.014296687576414724,True,True,False,False,,-0.0260405623588871,-0.033832266268745935,-0.029482924930778295
secondary,secondary|P_nominee|H|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,H,utility:A/same_residence,PWGTP,task,0.001,-0.032178110131237926,0.005525703676476145,-0.05167995450468513,-0.012676265757790722,True,True,False,False,,-0.02897368868583033,-0.037772430120673085,-0.029788211587210366
secondary,secondary|P_nominee|H|attack:A/SEX|U,P_nominee,NM4_P,P,H,attack:A/SEX,U,guard,0.001,-0.0006169384294446898,0.00044679549022190603,-0.0021938120055938794,0.0009599351467044997,True,True,False,False,,0.0,0.0,-0.0018508152883340693
secondary,secondary|P_nominee|H|attack:A/SEX|PWGTP,P_nominee,NM4_P,P,H,attack:A/SEX,PWGTP,guard,0.001,-0.0007546471536583418,0.0005552289445008811,-0.002714214495893163,0.001204920188576479,False,True,False,False,,0.0,0.0,-0.0022639414609750253
secondary,secondary|P_nominee|H|attack:A/RAC1P|U,P_nominee,NM4_P,P,H,attack:A/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|P_nominee|H|attack:A/RAC1P|PWGTP,P_nominee,NM4_P,P,H,attack:A/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|P_nominee|H|attack:AB/SEX|U,P_nominee,NM4_P,P,H,attack:AB/SEX,U,target,-0.002,0.0,0.0,0.0,0.0,False,False,True,True,,0.0,0.0,0.0
secondary,secondary|P_nominee|H|attack:AB/SEX|PWGTP,P_nominee,NM4_P,P,H,attack:AB/SEX,PWGTP,target,-0.002,0.0,0.0,0.0,0.0,False,False,True,True,,0.0,0.0,0.0
secondary,secondary|P_nominee|H|attack:AB/RAC1P|U,P_nominee,NM4_P,P,H,attack:AB/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|P_nominee|H|attack:AB/RAC1P|PWGTP,P_nominee,NM4_P,P,H,attack:AB/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|RD_TASK_preflight|D17|utility:A/same_residence|U,RD_TASK_preflight,RD_TASK,U,D17,utility:A/same_residence,U,task,-0.003,0.00017137720423517959,0.00010532998447195159,-0.00020036349799870687,0.000543117906469066,False,False,True,False,,0.0,0.0,0.0005141316127055388
secondary,secondary|RD_TASK_preflight|D17|utility:A/same_residence|PWGTP,RD_TASK_preflight,RD_TASK,U,D17,utility:A/same_residence,PWGTP,task,-0.003,0.00019322082826564327,0.00012533108461104534,-0.00024910967846153946,0.0006355513349928261,False,False,True,False,,0.0,0.0,0.0005796624847969298
secondary,secondary|RD_TASK_preflight|D17|attack:A/SEX|U,RD_TASK_preflight,RD_TASK,U,D17,attack:A/SEX,U,guard,0.001,-7.652831884961659e-07,5.678696872442609e-06,-2.080708585008614e-05,1.927651947309381e-05,True,True,False,False,,0.0,0.0,-2.2958495654884977e-06
secondary,secondary|RD_TASK_preflight|D17|attack:A/SEX|PWGTP,RD_TASK_preflight,RD_TASK,U,D17,attack:A/SEX,PWGTP,guard,0.001,-1.5726250513789932e-06,4.176025042896082e-06,-1.6311053902148214e-05,1.3165803799390229e-05,True,True,False,False,,0.0,0.0,-4.717875154136979e-06
secondary,secondary|RD_TASK_preflight|D17|attack:A/RAC1P|U,RD_TASK_preflight,RD_TASK,U,D17,attack:A/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|RD_TASK_preflight|D17|attack:A/RAC1P|PWGTP,RD_TASK_preflight,RD_TASK,U,D17,attack:A/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|RD_TASK_preflight|D17|attack:AB/SEX|U,RD_TASK_preflight,RD_TASK,U,D17,attack:AB/SEX,U,guard,0.001,1.4275443540829032e-05,4.555200301381219e-05,-0.00014649106253440827,0.00017504194961606636,True,True,False,False,,0.0,0.0,4.28263306224871e-05
secondary,secondary|RD_TASK_preflight|D17|attack:AB/SEX|PWGTP,RD_TASK_preflight,RD_TASK,U,D17,attack:AB/SEX,PWGTP,guard,0.001,-3.8008463555322314e-07,5.019609218488868e-05,-0.00017753695645847072,0.00017677678718736427,True,True,False,False,,0.0,0.0,-1.1402539066596695e-06
secondary,secondary|RD_TASK_preflight|D17|attack:AB/RAC1P|U,RD_TASK_preflight,RD_TASK,U,D17,attack:AB/RAC1P,U,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
secondary,secondary|RD_TASK_preflight|D17|attack:AB/RAC1P|PWGTP,RD_TASK_preflight,RD_TASK,U,D17,attack:AB/RAC1P,PWGTP,guard,0.001,0.0,0.0,0.0,0.0,True,True,False,True,,0.0,0.0,0.0
capability,capability|U_nominee|H|utility:A/same_residence|U,U_nominee,NM1_U,U,H,utility:A/same_residence,U,capability,-0.01,-0.03774977139767736,0.005211162527967927,-0.05076572057183547,-0.024733822223519247,True,True,False,False,,-0.03697722495409372,-0.038441920539018876,-0.03783016869991947
capability,capability|U_nominee|H|utility:A/same_residence|PWGTP,U_nominee,NM1_U,U,H,utility:A/same_residence,PWGTP,capability,-0.01,-0.03976395732273986,0.006552114057099897,-0.056129208472132534,-0.023398706173347182,True,True,False,False,,-0.04209414646490585,-0.040405698865030884,-0.036792026638282835
capability,capability|P_nominee|H|utility:A/same_residence|U,P_nominee,NM4_P,P,H,utility:A/same_residence,U,capability,-0.01,-0.029785251186137108,0.004388570190730597,-0.040746606976367866,-0.018823895395906346,True,True,False,False,,-0.0260405623588871,-0.033832266268745935,-0.029482924930778295
capability,capability|P_nominee|H|utility:A/same_residence|PWGTP,P_nominee,NM4_P,P,H,utility:A/same_residence,PWGTP,capability,-0.01,-0.032178110131237926,0.005525703676476145,-0.04597969045395297,-0.018376529808522883,True,True,False,False,,-0.02897368868583033,-0.037772430120673085,-0.029788211587210366
